mag_1,x_1,y_1,z_1,mag_2,x_2,y_2,z_2,mag_3,x_3,y_3,z_3,mag_4,x_4,y_4,z_4,avg_mag,max_mag,min_mag,range_mag,std_mag,left_right_diff,top_bottom_diff,diag1_diff,diag2_diff,diff_12,diff_13,diff_14,diff_23,diff_24,diff_34,norm_mag_1,norm_mag_2,norm_mag_3,norm_mag_4,strongest_sensor,rssi,label
1995.8200307141924,-242.05,1434.55,-1366.3,2462.9451343868786,1092.75,-2158.1,463.25,2692.5145069247073,472.4,-1749.4,1991.5,0.0,0.0,0.0,0.0,1787.8199180064446,2692.5145069247073,0.0,2692.5145069247073,1062.2888570343896,1112.6947016260106,883.1253290881818,1995.8200307141924,-229.5693725378287,467.12510367268624,696.694476210515,1995.8200307141924,229.5693725378287,2462.9451343868786,2692.5145069247073,0.27908571923447467,0.3444062108242493,0.37650806994127606,0.0,3,-33,empty
1995.8196179765343,-241.05,1430.85,-1370.35,2461.7434091513273,1096.0,-2155.7,460.35,2695.4623239808047,476.8,-1749.1,1994.7,0.0,0.0,0.0,0.0,1788.2563377771667,2695.4623239808047,0.0,2695.4623239808047,1062.7265383906606,1114.7692664030058,881.0503515735284,1995.8196179765343,-233.7189148294774,465.923791174793,699.6427060042704,1995.8196179765343,233.7189148294774,2461.7434091513273,2695.4623239808047,0.2790175513172474,0.3441541569218366,0.3768282917609159,0.0,3,-34,empty
1998.3416837468012,-243.2,1430.65,-1373.85,2464.888495449642,1096.25,-2159.1,460.65,2691.048848033049,476.55,-1750.0,1988.0,0.0,0.0,0.0,0.0,1788.5697568073733,2691.048848033049,0.0,2691.048848033049,1062.410182396147,1112.2510181651044,886.0906655816973,1998.3416837468012,-226.16035258340708,466.54681170284084,692.7071642862479,1998.3416837468012,226.16035258340708,2464.888495449642,2691.048848033049,0.2793211833283308,0.3445334583775906,0.3761453582940785,0.0,3,-34,empty
1993.0747533647602,-242.9,1429.15,-1367.8,2461.3084066203487,1094.55,-2156.1,459.6,2690.5389989739974,477.2,-1746.25,1990.45,0.0,0.0,0.0,0.0,1786.2305397397768,2690.5389989739974,0.0,2690.5389989739974,1061.473973492024,1111.1526728592046,881.9220805055559,1993.0747533647602,-229.23059235364872,468.2336532555885,697.4642456092372,1993.0747533647602,229.23059235364872,2461.3084066203487,2690.5389989739974,0.27894982044914496,0.3444835859455912,0.3765665936052637,0.0,3,-33,empty
1996.5375741518114,-241.8,1433.35,-1368.65,2463.518038801421,1097.05,-2157.15,460.55,2690.7161254023063,475.95,-1746.75,1990.55,0.0,0.0,0.0,0.0,1787.6929345888848,2690.7161254023063,0.0,2690.7161254023063,1062.032552053364,1111.8678303763484,884.6697437754631,1996.5375741518114,-227.1980866008853,466.98046464960953,694.1785512504948,1996.5375741518114,227.1980866008853,2463.518038801421,2690.7161254023063,0.27920588814808883,0.34451079253271694,0.3762833193191941,0.0,3,-34,empty
1996.7560222771333,-242.2,1431.1,-1371.25,2464.4641872017537,1098.8,-2157.5,459.8,2685.3205493013306,474.0,-1743.3,1986.75,0.0,0.0,0.0,0.0,1786.6351896950546,2685.3205493013306,0.0,2685.3205493013306,1061.0494322571956,1108.806192188355,887.9498300887783,1996.7560222771333,-220.85636209957693,467.7081649246204,688.5645270241973,1996.7560222771333,220.85636209957693,2464.4641872017537,2685.3205493013306,0.27940175389385763,0.3448471463867215,0.3757510997194207,0.0,3,-34,empty
1997.072278987418,-241.25,1432.85,-1370.05,2465.482295109823,1097.15,-2159.15,461.45,2693.101366918817,475.15,-1749.9,1991.2,0.0,0.0,0.0,0.0,1788.9139852540145,2693.101366918817,0.0,2693.101366918817,1062.8784762321607,1112.345675398206,884.7266035892121,1997.072278987418,-227.6190718089938,468.41001612240507,696.0290879313989,1997.072278987418,227.6190718089938,2465.482295109823,2693.101366918817,0.27909003667158516,0.3445501454280011,0.3763598179004137,0.0,3,-34,empty
1995.8607948702236,-243.05,1431.0,-1369.9,2461.3905993360745,1095.7,-2155.3,461.05,2692.302422648689,473.15,-1748.7,1991.65,0.0,0.0,0.0,0.0,1787.3884542137466,2692.302422648689,0.0,2692.302422648689,1061.998868287247,1113.386309091419,882.4744857788044,1995.8607948702236,-230.91182331261462,465.52980446585093,696.4416277784655,1995.8607948702236,230.91182331261462,2461.3905993360745,2692.302422648689,0.2791587903240907,0.3442719171556379,0.3765692925202715,0.0,3,-34,empty
2000.3871437799235,-246.2,1431.65,-1375.25,2464.5494933151576,1098.15,-2158.65,456.4,2689.6834799842154,475.95,-1745.9,1989.9,0.0,0.0,0.0,0.0,1788.6550292698241,2689.6834799842154,0.0,2689.6834799842154,1062.1679360594371,1112.7605652244906,887.6265785554328,2000.3871437799235,-225.13398666905778,464.16234953523417,689.296336204292,2000.3871437799235,225.13398666905778,2464.5494933151576,2689.6834799842154,0.2795937605414799,0.34446965079695263,0.3759365886615675,0.0,3,-34,empty
1992.1907168993635,-240.5,1432.0,-1363.95,2462.248560259504,1094.0,-2157.1,461.25,2694.7321661901765,474.65,-1753.85,1990.05,0.0,0.0,0.0,0.0,1787.2928608372608,2694.7321661901765,0.0,2694.7321661901765,1062.4747280407,1112.337161415018,879.8535554843454,1992.1907168993635,-232.48360593067264,470.0578433601404,702.541449290813,1992.1907168993635,232.48360593067264,2462.248560259504,2694.7321661901765,0.2786603640275995,0.3444103389841297,0.3769292969882708,0.0,3,-34,empty
